version,app,cpu,threads,metric,value
sniper-l1,ft,7,12,l2-rqsts-demand-data-rd-miss,4185775
sniper-l1,ft,7,12,l2-rqsts-demand-data-rd-hit,42030243
sniper-l1,ft,7,12,l2_rqsts-all-pf,5949962
sniper-l1,ft,7,12,l2_rqsts-pf-hit,2077136
sniper-l1,ft,7,12,l2_rqsts-pf-miss,3872826
sniper-l1,ft,7,12,l2-lines-out-useless-pref,1794463
sniper-l1,ft,8,12,instructions,2335422079
sniper-l1,ft,8,12,ipc,0.453405991536
sniper-l1,ft,8,12,cycles,5150840797
sniper-l1,ft,8,12,l2-rqsts-demand-data-rd-all,43327782
sniper-l1,ft,8,12,l2-rqsts-demand-data-rd-miss,3919034
sniper-l1,ft,8,12,l2-rqsts-demand-data-rd-hit,39408748
sniper-l1,ft,8,12,l2_rqsts-all-pf,5494273
sniper-l1,ft,8,12,l2_rqsts-pf-hit,1910618
sniper-l1,ft,8,12,l2_rqsts-pf-miss,3583655
sniper-l1,ft,8,12,l2-lines-out-useless-pref,1611055
sniper-l1,ft,9,12,instructions,2335286868
sniper-l1,ft,9,12,ipc,0.453379741839
sniper-l1,ft,9,12,cycles,5150840790
sniper-l1,ft,9,12,l2-rqsts-demand-data-rd-all,43319930
sniper-l1,ft,9,12,l2-rqsts-demand-data-rd-miss,3959022
sniper-l1,ft,9,12,l2-rqsts-demand-data-rd-hit,39360908
sniper-l1,ft,9,12,l2_rqsts-all-pf,5510179
sniper-l1,ft,9,12,l2_rqsts-pf-hit,1899741
sniper-l1,ft,9,12,l2_rqsts-pf-miss,3610438
sniper-l1,ft,9,12,l2-lines-out-useless-pref,1588764
sniper-l1,ft,10,12,instructions,2331177876
sniper-l1,ft,10,12,ipc,0.452582008896
sniper-l1,ft,10,12,cycles,5150840798
sniper-l1,ft,10,12,l2-rqsts-demand-data-rd-all,43327558
sniper-l1,ft,10,12,l2-rqsts-demand-data-rd-miss,3943351
sniper-l1,ft,10,12,l2-rqsts-demand-data-rd-hit,39384207
sniper-l1,ft,10,12,l2_rqsts-all-pf,5538114
sniper-l1,ft,10,12,l2_rqsts-pf-hit,1908884
sniper-l1,ft,10,12,l2_rqsts-pf-miss,3629230
sniper-l1,ft,10,12,l2-lines-out-useless-pref,1619003
sniper-l1,ft,11,12,instructions,2330459359
sniper-l1,ft,11,12,ipc,0.452442514569
sniper-l1,ft,11,12,cycles,5150840789
sniper-l1,ft,11,12,l2-rqsts-demand-data-rd-all,43327056
sniper-l1,ft,11,12,l2-rqsts-demand-data-rd-miss,3936383
sniper-l1,ft,11,12,l2-rqsts-demand-data-rd-hit,39390673
sniper-l1,ft,11,12,l2_rqsts-all-pf,5485277
sniper-l1,ft,11,12,l2_rqsts-pf-hit,1913819
sniper-l1,ft,11,12,l2_rqsts-pf-miss,3571458
sniper-l1,ft,11,12,l2-lines-out-useless-pref,1559238
sniper-l1,ep,0,2,instructions,21436014594
sniper-l1,ep,0,2,ipc,0.753993550008
sniper-l1,ep,0,2,cycles,28429970778
sniper-l1,ep,0,2,l2-rqsts-demand-data-rd-all,35095485
sniper-l1,ep,0,2,l2-rqsts-demand-data-rd-miss,8808097
sniper-l1,ep,0,2,l2-rqsts-demand-data-rd-hit,26287388
sniper-l1,ep,0,2,l2_rqsts-all-pf,47720
sniper-l1,ep,0,2,l2_rqsts-pf-hit,1934
sniper-l1,ep,0,2,l2_rqsts-pf-miss,45786
sniper-l1,ep,0,2,l2-lines-out-useless-pref,28187
sniper-l1,ep,1,2,instructions,21436858279
sniper-l1,ep,1,2,ipc,0.754023224995
sniper-l1,ep,1,2,cycles,28429970813
sniper-l1,ep,1,2,l2-rqsts-demand-data-rd-all,35090765
sniper-l1,ep,1,2,l2-rqsts-demand-data-rd-miss,8713065
sniper-l1,ep,1,2,l2-rqsts-demand-data-rd-hit,26377700
sniper-l1,ep,1,2,l2_rqsts-all-pf,104
sniper-l1,ep,1,2,l2_rqsts-pf-hit,19
sniper-l1,ep,1,2,l2_rqsts-pf-miss,85
sniper-l1,ep,1,2,l2-lines-out-useless-pref,83
sniper-l1,cg,0,2,instructions,4130024684
sniper-l1,cg,0,2,ipc,0.967478371991
sniper-l1,cg,0,2,cycles,4268854791
sniper-l1,cg,0,2,l2-rqsts-demand-data-rd-all,371141941
sniper-l1,cg,0,2,l2-rqsts-demand-data-rd-miss,75602810
sniper-l1,cg,0,2,l2-rqsts-demand-data-rd-hit,295539131
sniper-l1,cg,0,2,l2_rqsts-all-pf,8614728
sniper-l1,cg,0,2,l2_rqsts-pf-hit,997150
sniper-l1,cg,0,2,l2_rqsts-pf-miss,7617578
sniper-l1,cg,0,2,l2-lines-out-useless-pref,7485539
sniper-l1,cg,1,2,instructions,4161213393
sniper-l1,cg,1,2,ipc,0.974784473041
sniper-l1,cg,1,2,cycles,4268854816
sniper-l1,cg,1,2,l2-rqsts-demand-data-rd-all,371017379
sniper-l1,cg,1,2,l2-rqsts-demand-data-rd-miss,75676245
sniper-l1,cg,1,2,l2-rqsts-demand-data-rd-hit,295341134
sniper-l1,cg,1,2,l2_rqsts-all-pf,9228622
sniper-l1,cg,1,2,l2_rqsts-pf-hit,897699
sniper-l1,cg,1,2,l2_rqsts-pf-miss,8330923
sniper-l1,cg,1,2,l2-lines-out-useless-pref,8196999
sniper-l1,is,0,2,instructions,2262938126
sniper-l1,is,0,2,ipc,0.622008720417
sniper-l1,is,0,2,cycles,3638113183
sniper-l1,is,0,2,l2-rqsts-demand-data-rd-all,9871859
sniper-l1,is,0,2,l2-rqsts-demand-data-rd-miss,6748681
sniper-l1,is,0,2,l2-rqsts-demand-data-rd-hit,3123178
sniper-l1,is,0,2,l2_rqsts-all-pf,35071256
sniper-l1,is,0,2,l2_rqsts-pf-hit,2715398
sniper-l1,is,0,2,l2_rqsts-pf-miss,32355858
sniper-l1,is,0,2,l2-lines-out-useless-pref,31334326
sniper-l1,is,1,2,instructions,2276561260
sniper-l1,is,1,2,ipc,0.625753274664
sniper-l1,is,1,2,cycles,3638113218
sniper-l1,is,1,2,l2-rqsts-demand-data-rd-all,9869985
sniper-l1,is,1,2,l2-rqsts-demand-data-rd-miss,6721150
sniper-l1,is,1,2,l2-rqsts-demand-data-rd-hit,3148835
sniper-l1,is,1,2,l2_rqsts-all-pf,35386298
sniper-l1,is,1,2,l2_rqsts-pf-hit,2730095
sniper-l1,is,1,2,l2_rqsts-pf-miss,32656203
sniper-l1,is,1,2,l2-lines-out-useless-pref,31633240
sniper-l1,ft,0,2,instructions,13945421788
sniper-l1,ft,0,2,ipc,1.62520836438
sniper-l1,ft,0,2,cycles,8580697769
sniper-l1,ft,0,2,l2-rqsts-demand-data-rd-all,272864211
sniper-l1,ft,0,2,l2-rqsts-demand-data-rd-miss,22971520
sniper-l1,ft,0,2,l2-rqsts-demand-data-rd-hit,249892691
sniper-l1,ft,0,2,l2_rqsts-all-pf,33603494
sniper-l1,ft,0,2,l2_rqsts-pf-hit,12284398
sniper-l1,ft,0,2,l2_rqsts-pf-miss,21319096
sniper-l1,ft,0,2,l2-lines-out-useless-pref,11724207
sniper-l1,ft,1,2,instructions,13948537283
sniper-l1,ft,1,2,ipc,1.62557144313
sniper-l1,ft,1,2,cycles,8580697785
sniper-l1,ft,1,2,l2-rqsts-demand-data-rd-all,272886285
sniper-l1,ft,1,2,l2-rqsts-demand-data-rd-miss,22854217
sniper-l1,ft,1,2,l2-rqsts-demand-data-rd-hit,250032068
sniper-l1,ft,1,2,l2_rqsts-all-pf,33784612
sniper-l1,ft,1,2,l2_rqsts-pf-hit,12390671
sniper-l1,ft,1,2,l2_rqsts-pf-miss,21393941
sniper-l1,ft,1,2,l2-lines-out-useless-pref,11691090
sniper-l1,mg,0,1,instructions,15058476398
sniper-l1,mg,0,1,ipc,1.01236492466
sniper-l1,mg,0,1,cycles,14874553662
sniper-l1,mg,0,1,l2-rqsts-demand-data-rd-all,268583249
sniper-l1,mg,0,1,l2-rqsts-demand-data-rd-miss,105874734
sniper-l1,mg,0,1,l2-rqsts-demand-data-rd-hit,162708515
sniper-l1,mg,0,1,l2_rqsts-all-pf,455348680
sniper-l1,mg,0,1,l2_rqsts-pf-hit,99270179
sniper-l1,mg,0,1,l2_rqsts-pf-miss,356078501
sniper-l1,mg,0,1,l2-lines-out-useless-pref,319561878
sniper-l1,mg,0,2,instructions,7225850489
sniper-l1,mg,0,2,ipc,0.532717483682
sniper-l1,mg,0,2,cycles,13564132416
sniper-l1,mg,0,2,l2-rqsts-demand-data-rd-all,134626595
sniper-l1,mg,0,2,l2-rqsts-demand-data-rd-miss,50931365
sniper-l1,mg,0,2,l2-rqsts-demand-data-rd-hit,83695230
sniper-l1,mg,0,2,l2_rqsts-all-pf,305961431
sniper-l1,mg,0,2,l2_rqsts-pf-hit,52181688
sniper-l1,mg,0,2,l2_rqsts-pf-miss,253779743
sniper-l1,mg,0,2,l2-lines-out-useless-pref,242351404
sniper-l1,mg,1,2,instructions,7242819826
sniper-l1,mg,1,2,ipc,0.533968526501
sniper-l1,mg,1,2,cycles,13564132465
sniper-l1,mg,1,2,l2-rqsts-demand-data-rd-all,134163570
sniper-l1,mg,1,2,l2-rqsts-demand-data-rd-miss,51083678
sniper-l1,mg,1,2,l2-rqsts-demand-data-rd-hit,83079892
sniper-l1,mg,1,2,l2_rqsts-all-pf,307905809
sniper-l1,mg,1,2,l2_rqsts-pf-hit,51889060
sniper-l1,mg,1,2,l2_rqsts-pf-miss,256016749
sniper-l1,mg,1,2,l2-lines-out-useless-pref,244354819
sniper-l1,mg,0,4,instructions,3665472024
sniper-l1,mg,0,4,ipc,0.213096926547
sniper-l1,mg,0,4,cycles,17200961475
sniper-l1,mg,0,4,l2-rqsts-demand-data-rd-all,67638631
sniper-l1,mg,0,4,l2-rqsts-demand-data-rd-miss,23593704
sniper-l1,mg,0,4,l2-rqsts-demand-data-rd-hit,44044927
sniper-l1,mg,0,4,l2_rqsts-all-pf,188263180
sniper-l1,mg,0,4,l2_rqsts-pf-hit,28091093
sniper-l1,mg,0,4,l2_rqsts-pf-miss,160172087
sniper-l1,mg,0,4,l2-lines-out-useless-pref,153766672
sniper-l1,mg,1,4,instructions,3699150599
sniper-l1,mg,1,4,ipc,0.215054872377
sniper-l1,mg,1,4,cycles,17200961587
sniper-l1,mg,1,4,l2-rqsts-demand-data-rd-all,67470633
sniper-l1,mg,1,4,l2-rqsts-demand-data-rd-miss,23914901
sniper-l1,mg,1,4,l2-rqsts-demand-data-rd-hit,43555732
sniper-l1,mg,1,4,l2_rqsts-all-pf,189739468
sniper-l1,mg,1,4,l2_rqsts-pf-hit,27675699
sniper-l1,mg,1,4,l2_rqsts-pf-miss,162063769
sniper-l1,mg,1,4,l2-lines-out-useless-pref,155678748
sniper-l1,mg,2,4,instructions,3680478838
sniper-l1,mg,2,4,ipc,0.213969365499
sniper-l1,mg,2,4,cycles,17200961592
sniper-l1,mg,2,4,l2-rqsts-demand-data-rd-all,67474924
sniper-l1,mg,2,4,l2-rqsts-demand-data-rd-miss,23916976
sniper-l1,mg,2,4,l2-rqsts-demand-data-rd-hit,43557948
sniper-l1,mg,2,4,l2_rqsts-all-pf,189617675
sniper-l1,mg,2,4,l2_rqsts-pf-hit,27676919
sniper-l1,mg,2,4,l2_rqsts-pf-miss,161940756
sniper-l1,mg,2,4,l2-lines-out-useless-pref,155568864
sniper-l1,mg,3,4,instructions,3695571678
sniper-l1,mg,3,4,ipc,0.214846807195
sniper-l1,mg,3,4,cycles,17200961588
sniper-l1,mg,3,4,l2-rqsts-demand-data-rd-all,67471773
sniper-l1,mg,3,4,l2-rqsts-demand-data-rd-miss,23883146
sniper-l1,mg,3,4,l2-rqsts-demand-data-rd-hit,43588627
sniper-l1,mg,3,4,l2_rqsts-all-pf,190484694
sniper-l1,mg,3,4,l2_rqsts-pf-hit,27702178
sniper-l1,mg,3,4,l2_rqsts-pf-miss,162782516
sniper-l1,mg,3,4,l2-lines-out-useless-pref,156373435
sniper-l1,mg,0,12,instructions,1406221329
sniper-l1,mg,0,12,ipc,0.0794493553591
sniper-l1,mg,0,12,cycles,17699593944
sniper-l1,mg,0,12,l2-rqsts-demand-data-rd-all,23272878
sniper-l1,mg,0,12,l2-rqsts-demand-data-rd-miss,8015730
sniper-l1,mg,0,12,l2-rqsts-demand-data-rd-hit,15257148
sniper-l1,mg,0,12,l2_rqsts-all-pf,66352890
sniper-l1,mg,0,12,l2_rqsts-pf-hit,9712116
sniper-l1,mg,0,12,l2_rqsts-pf-miss,56640774
sniper-l1,mg,0,12,l2-lines-out-useless-pref,41898912
sniper-l1,mg,1,12,instructions,1465332572
sniper-l1,mg,1,12,ipc,0.0827890492178
sniper-l1,mg,1,12,cycles,17699594159
sniper-l1,mg,1,12,l2-rqsts-demand-data-rd-all,23251676
sniper-l1,mg,1,12,l2-rqsts-demand-data-rd-miss,8197372
sniper-l1,mg,1,12,l2-rqsts-demand-data-rd-hit,15054304
sniper-l1,mg,1,12,l2_rqsts-all-pf,66854878
sniper-l1,mg,1,12,l2_rqsts-pf-hit,9549483
sniper-l1,mg,1,12,l2_rqsts-pf-miss,57305395
sniper-l1,mg,1,12,l2-lines-out-useless-pref,42698527
sniper-l1,mg,2,12,instructions,1481625569
sniper-l1,mg,2,12,ipc,0.0837095787684
sniper-l1,mg,2,12,cycles,17699594130
sniper-l1,mg,2,12,l2-rqsts-demand-data-rd-all,23249276
sniper-l1,mg,2,12,l2-rqsts-demand-data-rd-miss,8204843
sniper-l1,mg,2,12,l2-rqsts-demand-data-rd-hit,15044433
sniper-l1,mg,2,12,l2_rqsts-all-pf,67015256
sniper-l1,mg,2,12,l2_rqsts-pf-hit,9538679
sniper-l1,mg,2,12,l2_rqsts-pf-miss,57476577
sniper-l1,mg,2,12,l2-lines-out-useless-pref,42656221
sniper-l1,mg,3,12,instructions,1485525606
sniper-l1,mg,3,12,ipc,0.0839299249273
sniper-l1,mg,3,12,cycles,17699594123
sniper-l1,mg,3,12,l2-rqsts-demand-data-rd-all,23248106
sniper-l1,mg,3,12,l2-rqsts-demand-data-rd-miss,8187646
sniper-l1,mg,3,12,l2-rqsts-demand-data-rd-hit,15060460
sniper-l1,mg,3,12,l2_rqsts-all-pf,67284842
sniper-l1,mg,3,12,l2_rqsts-pf-hit,9552357
sniper-l1,mg,3,12,l2_rqsts-pf-miss,57732485
sniper-l1,mg,3,12,l2-lines-out-useless-pref,42350700
sniper-l1,mg,4,12,instructions,1483214682
sniper-l1,mg,4,12,ipc,0.083799361236
sniper-l1,mg,4,12,cycles,17699594127
sniper-l1,mg,4,12,l2-rqsts-demand-data-rd-all,22353161
sniper-l1,mg,4,12,l2-rqsts-demand-data-rd-miss,7887017
sniper-l1,mg,4,12,l2-rqsts-demand-data-rd-hit,14466144
sniper-l1,mg,4,12,l2_rqsts-all-pf,64368272
sniper-l1,mg,4,12,l2_rqsts-pf-hit,9201151
sniper-l1,mg,4,12,l2_rqsts-pf-miss,55167121
sniper-l1,mg,4,12,l2-lines-out-useless-pref,39529221
sniper-l1,mg,5,12,instructions,1492647734
sniper-l1,mg,5,12,ipc,0.0843323144968
sniper-l1,mg,5,12,cycles,17699594075
sniper-l1,mg,5,12,l2-rqsts-demand-data-rd-all,22316848
sniper-l1,mg,5,12,l2-rqsts-demand-data-rd-miss,7907263
sniper-l1,mg,5,12,l2-rqsts-demand-data-rd-hit,14409585
sniper-l1,mg,5,12,l2_rqsts-all-pf,63876303
sniper-l1,mg,5,12,l2_rqsts-pf-hit,9134049
sniper-l1,mg,5,12,l2_rqsts-pf-miss,54742254
sniper-l1,mg,5,12,l2-lines-out-useless-pref,38902606
sniper-l1,mg,6,12,instructions,1484704636
sniper-l1,mg,6,12,ipc,0.0838835413709
sniper-l1,mg,6,12,cycles,17699594124
sniper-l1,mg,6,12,l2-rqsts-demand-data-rd-all,22316982
sniper-l1,mg,6,12,l2-rqsts-demand-data-rd-miss,7905409
sniper-l1,mg,6,12,l2-rqsts-demand-data-rd-hit,14411573
sniper-l1,mg,6,12,l2_rqsts-all-pf,64145059
sniper-l1,mg,6,12,l2_rqsts-pf-hit,9157586
sniper-l1,mg,6,12,l2_rqsts-pf-miss,54987473
sniper-l1,mg,6,12,l2-lines-out-useless-pref,39455036
sniper-l1,mg,7,12,instructions,1491411294
sniper-l1,mg,7,12,ipc,0.0842624575173
sniper-l1,mg,7,12,cycles,17699594077
sniper-l1,mg,7,12,l2-rqsts-demand-data-rd-all,22317904
sniper-l1,mg,7,12,l2-rqsts-demand-data-rd-miss,7934849
sniper-l1,mg,7,12,l2-rqsts-demand-data-rd-hit,14383055
sniper-l1,mg,7,12,l2_rqsts-all-pf,63724016
sniper-l1,mg,7,12,l2_rqsts-pf-hit,9137517
sniper-l1,mg,7,12,l2_rqsts-pf-miss,54586499
sniper-l1,mg,7,12,l2-lines-out-useless-pref,39021969
sniper-l1,mg,8,12,instructions,1486235095
sniper-l1,mg,8,12,ipc,0.0839700099768
sniper-l1,mg,8,12,cycles,17699594121
sniper-l1,mg,8,12,l2-rqsts-demand-data-rd-all,22041129
sniper-l1,mg,8,12,l2-rqsts-demand-data-rd-miss,7798796
sniper-l1,mg,8,12,l2-rqsts-demand-data-rd-hit,14242333
sniper-l1,mg,8,12,l2_rqsts-all-pf,63407415
sniper-l1,mg,8,12,l2_rqsts-pf-hit,9060445
sniper-l1,mg,8,12,l2_rqsts-pf-miss,54346970
sniper-l1,mg,8,12,l2-lines-out-useless-pref,38867650
sniper-l1,mg,9,12,instructions,1479526259
sniper-l1,mg,9,12,ipc,0.0835909711157
sniper-l1,mg,9,12,cycles,17699594097
sniper-l1,mg,9,12,l2-rqsts-demand-data-rd-all,21928027
sniper-l1,mg,9,12,l2-rqsts-demand-data-rd-miss,7741696
sniper-l1,mg,9,12,l2-rqsts-demand-data-rd-hit,14186331
sniper-l1,mg,9,12,l2_rqsts-all-pf,63036246
sniper-l1,mg,9,12,l2_rqsts-pf-hit,9006936
sniper-l1,mg,9,12,l2_rqsts-pf-miss,54029310
sniper-l1,mg,9,12,l2-lines-out-useless-pref,38715988
sniper-l1,mg,10,12,instructions,1490340013
sniper-l1,mg,10,12,ipc,0.0842019316006
sniper-l1,mg,10,12,cycles,17699594114
sniper-l1,mg,10,12,l2-rqsts-demand-data-rd-all,21927934
sniper-l1,mg,10,12,l2-rqsts-demand-data-rd-miss,7755651
sniper-l1,mg,10,12,l2-rqsts-demand-data-rd-hit,14172283
sniper-l1,mg,10,12,l2_rqsts-all-pf,63176145
sniper-l1,mg,10,12,l2_rqsts-pf-hit,8986830
sniper-l1,mg,10,12,l2_rqsts-pf-miss,54189315
sniper-l1,mg,10,12,l2-lines-out-useless-pref,38856039
sniper-l1,mg,11,12,instructions,1496013910
sniper-l1,mg,11,12,ipc,0.0845224981517
sniper-l1,mg,11,12,cycles,17699594104
sniper-l1,mg,11,12,l2-rqsts-demand-data-rd-all,21930654
sniper-l1,mg,11,12,l2-rqsts-demand-data-rd-miss,7731051
sniper-l1,mg,11,12,l2-rqsts-demand-data-rd-hit,14199603
sniper-l1,mg,11,12,l2_rqsts-all-pf,63507881
sniper-l1,mg,11,12,l2_rqsts-pf-hit,9010410
sniper-l1,mg,11,12,l2_rqsts-pf-miss,54497471
sniper-l1,mg,11,12,l2-lines-out-useless-pref,39674632
